algorithm,Instance_size,instance_name,preset,seed,f1_distance,f2_balance_std
nsga2,small,A-n32-k5,balanced,1019,874.6958873034671,46.99988013749368
nsga2,small,A-n32-k5,balanced,1019,911.6997498412643,38.37303734175286
nsga2,small,A-n32-k5,balanced,1019,979.265483366211,24.304505601732046
nsga2,small,A-n32-k5,balanced,1019,915.1537755493854,33.533320998447124
nsga2,small,A-n32-k5,balanced,1019,1063.3234424577395,9.142434762665653
nsga2,small,A-n32-k5,balanced,1019,1060.9711687404467,9.828229592352809
nsga2,small,A-n32-k5,balanced,1019,880.5108452014855,42.79140179628721
nsga2,small,A-n32-k5,balanced,1019,1009.7791426194367,16.042333720022924
nsga2,small,A-n32-k5,balanced,1019,852.8927748786207,53.04104509900262
nsga2,small,A-n32-k5,balanced,1019,864.0684455539011,49.43699920450517
nsga2,small,A-n32-k5,balanced,1019,866.4867752059151,47.99525367158934
nsga2,small,A-n32-k5,balanced,1019,1008.827766082463,18.815657703363094
nsga2,small,A-n32-k5,balanced,1019,958.0674336892718,27.604072648414412
nsga2,small,A-n32-k5,balanced,1019,890.863684448197,41.29849627253237
nsga2,small,A-n32-k5,balanced,1019,951.3031490268545,28.31687466206352
nsga2,small,A-n32-k5,balanced,1019,958.9538163115262,26.33205826788582
nsga2,small,A-n32-k5,balanced,1019,1018.4851092248555,15.58979521960743
nsga2,small,A-n32-k5,balanced,1019,897.8673313459528,39.8772188258401
nsga2,small,A-n32-k5,balanced,1019,1343.3172165387302,3.5633256119497605
nsga2,small,A-n32-k5,balanced,1019,967.3103597965096,26.20788420022783
nsga2,small,A-n32-k5,balanced,1019,938.6419233278383,31.041789078094457
nsga2,small,A-n32-k5,balanced,1019,950.9967081601299,29.304950329612154
nsga2,small,A-n32-k5,balanced,1019,904.852512207036,39.25926668509056
nsga2,small,A-n32-k5,balanced,1019,1344.8042839585517,2.539368712742353
nsga2,small,A-n32-k5,balanced,1019,969.9855016257787,24.788233749068205
nsga2,small,A-n32-k5,balanced,1019,967.9301043488713,25.157643246593416
nsga2,small,A-n32-k5,balanced,1019,943.1555867504158,29.952135054045726
nsga2,small,A-n32-k5,balanced,1019,917.1124819357816,33.23365080870158
nsga2,small,A-n32-k5,balanced,1019,932.3488138790283,31.426362466976943
nsga2,small,A-n32-k5,balanced,1019,882.2959623782396,41.97542234640073
nsga2,small,A-n32-k5,balanced,1019,945.7853739890899,29.424099292534645
nsga2,small,A-n32-k5,balanced,1019,1005.8266674944348,19.382926759811156
nsga2,small,A-n32-k5,balanced,1019,928.98140259603,32.03179436052051
nsga2,small,A-n32-k5,balanced,1019,1333.265388273826,4.419164791010261
nsga2,small,A-n32-k5,balanced,1019,927.6736259248033,32.549533491955984
nsga2,small,A-n32-k5,balanced,1019,932.3157420690507,31.933060874693208
nsga2,small,A-n32-k5,balanced,1019,911.0958598323667,38.40895757010675
nsga2,small,A-n32-k5,balanced,1019,923.2345715699535,33.209506797202486
nsga2,small,A-n32-k5,balanced,1019,924.306214641805,33.11543839570066
nsga2,small,A-n32-k5,balanced,1019,944.2745713190035,29.746659277828815
nsga2,small,A-n32-k5,balanced,1019,968.4746989556924,25.113433656029706
nsga2,small,A-n32-k5,balanced,1019,883.458433272893,41.94214984141903
nsga2,small,A-n32-k5,balanced,1019,888.3018420646388,41.48809200826296
nsga2,small,A-n32-k5,balanced,1019,926.5118281074016,32.73962172296166
nsga2,small,A-n32-k5,balanced,1019,1348.1274692737525,2.1630879043008737
nsga2,small,A-n32-k5,balanced,1019,888.7223579334676,41.47438454848999
nsga2,small,A-n32-k5,fast,1000,1193.2853654795972,3.168270299527857
nsga2,small,A-n32-k5,fast,1000,886.3642190843875,56.18127272080588
nsga2,small,A-n32-k5,fast,1000,1105.6103257608927,7.78493166798826
nsga2,small,A-n32-k5,fast,1000,1145.3473806219831,4.770111715639549
nsga2,small,A-n32-k5,fast,1000,1111.7847531052582,5.859310906397591
nsga2,small,A-n32-k5,fast,1000,1185.473939872191,3.846875859976149
nsga2,small,A-n32-k5,fast,1000,976.9746698509339,30.93419070460444
nsga2,small,A-n32-k5,fast,1000,984.5420173568305,24.646483509335877
nsga2,small,A-n32-k5,fast,1000,1075.15621603621,13.646687651325623
nsga2,small,A-n32-k5,fast,1000,1079.6989489514303,8.71943661352165
nsga2,small,A-n32-k5,fast,1000,950.8650775411763,36.96375273786002
nsga2,small,A-n32-k5,fast,1000,899.2228971947303,52.058717348470324
nsga2,small,A-n32-k5,fast,1000,1076.2934007255512,9.805847050689776
nsga2,small,A-n32-k5,fast,1000,1021.0922181847166,17.992459652440868
nsga2,small,A-n32-k5,fast,1000,957.0628378192647,36.18992010160477
nsga2,small,A-n32-k5,fast,1000,929.1686778041466,41.79010200666899
nsga2,small,A-n32-k5,fast,1000,961.766251191119,33.598864339627895
nsga2,small,A-n32-k5,fast,1000,1061.0927331546836,14.039246953127792
nsga2,small,A-n32-k5,fast,1000,1015.6631567263528,20.187312086281647
nsga2,small,A-n32-k5,fast,1000,931.3471272526956,40.72654643079697
nsga2,small,A-n32-k5,fast,1000,1036.0714810483717,16.91467859497817
nsga2,small,A-n32-k5,fast,1000,904.6813462066175,50.365531500289435
nsga2,small,A-n32-k5,fast,1000,1027.3964759546807,17.23063159407526
nsga2,small,A-n32-k5,fast,1000,905.2834071602288,48.059338516015444
nsga2,small,A-n32-k5,fast,1000,1010.0015932987128,20.340692129108298
nsga2,small,A-n32-k5,fast,1000,936.6110519132701,39.98525063556814
nsga2,small,A-n32-k5,fast,1000,1002.4436977285811,22.244109285669946
nsga2,small,A-n32-k5,fast,1000,972.8308389067574,32.201132109493905
nsga2,small,A-n32-k5,fast,1000,965.9100821352954,32.44322599257548
nsga2,small,A-n32-k5,fast,1000,989.3582198704598,23.404317588810407
nsga2,small,A-n32-k5,fast,1000,944.8650327753737,38.607763263914244
nsga2,small,A-n32-k5,fast,1000,1047.5363823366315,15.058783269279472
nsga2,small,A-n32-k5,fast,1000,925.2469708100712,42.99539567356401
nsga2,small,A-n32-k5,fast,1000,1190.0950049559206,3.2628930558108737
nsga2,small,A-n32-k5,fast,1000,941.7160541841943,38.94372797087352
nsga2,small,A-n32-k5,fast,1000,940.8713213198828,39.86131293530599
nsga2,small,A-n32-k5,fast,1000,1061.0010486469719,14.870606494493417
nsga2,small,A-n32-k5,fast,1000,908.3804803256637,46.86363121457723
nsga2,small,A-n32-k5,fast,1000,1024.21986581773,17.573451223886018
nsga2,small,A-n32-k5,fast,1000,1007.3797146208899,21.336620676703685
nsga2,small,A-n32-k5,fast,1000,993.2419976695,23.17571809467041
nsga2,small,A-n32-k5,fast,1000,907.5726276738806,47.53097264721262
nsga2,small,A-n32-k5,fast,1000,988.005279287042,24.4756056473775
nsga2,small,A-n32-k5,fast,1000,1044.0541263821665,15.852996709306337
nsga2,small,A-n32-k5,fast,1000,910.7668601758161,46.21182602584484
nsga2,small,A-n32-k5,fast,1000,1038.5207039535799,16.105049176784167
nsga2,small,A-n32-k5,fast,1000,1055.4311697270437,14.963049031140951
nsga2,small,A-n32-k5,fast,1000,912.684550738445,45.95628664485013
nsga2,small,A-n32-k5,fast,1000,901.1548350676906,51.455216893123634
nsga2,small,A-n32-k5,fast,1000,915.826795557011,44.86565000192141
nsga2,small,A-n32-k5,fast,1000,1045.0144967312935,15.227875675542306
nsga2,small,A-n32-k5,fast,1000,920.3726472981666,43.69979508957397
nsga2,small,A-n32-k5,fast,1000,918.6958279890229,44.23210348975687
nsga2,small,A-n32-k5,fast,1000,1039.4941337897922,15.93332635648209
nsga2,small,A-n32-k5,fast,1000,918.6239258893954,44.73912058361584
nsga2,small,A-n32-k5,fast,1000,914.5561535332706,45.43522991338382
nsga2,small,A-n32-k5,fast,1001,1114.4018110097059,4.113711405713819
nsga2,small,A-n32-k5,fast,1001,819.6167656977971,75.71377039722718
nsga2,small,A-n32-k5,fast,1001,861.2733435384579,71.39500718141831
nsga2,small,A-n32-k5,fast,1001,868.004620125143,50.76153329099828
nsga2,small,A-n32-k5,fast,1001,1037.559370896263,17.023702165132637
nsga2,small,A-n32-k5,fast,1001,910.7813227118797,37.5910670143528
nsga2,small,A-n32-k5,fast,1001,896.1338904637548,45.04214826527778
nsga2,small,A-n32-k5,fast,1001,899.1293790422345,41.459671551737046
nsga2,small,A-n32-k5,fast,1001,1023.7185804455572,18.437675632416155
nsga2,small,A-n32-k5,fast,1001,1056.494751829035,13.164832365424582
nsga2,small,A-n32-k5,fast,1001,989.2011388374153,23.193613686944765
nsga2,small,A-n32-k5,fast,1001,928.5528586393514,33.121341936106454
nsga2,small,A-n32-k5,fast,1001,843.3848578844893,71.88890150408939
nsga2,small,A-n32-k5,fast,1001,873.6149895291762,48.89455414996079
nsga2,small,A-n32-k5,fast,1001,997.2456341232465,20.16254113158266
nsga2,small,A-n32-k5,fast,1001,1075.8126132147936,12.04029358435338
nsga2,small,A-n32-k5,fast,1001,1098.8859074139627,8.610532292124214
nsga2,small,A-n32-k5,fast,1001,972.6615527689925,25.769333589572543
nsga2,small,A-n32-k5,fast,1001,1003.9359964440414,19.1970100901568
nsga2,small,A-n32-k5,fast,1001,879.1334140300225,47.09030568405795
nsga2,small,A-n32-k5,fast,1001,1048.6833030440062,16.111023320597923
nsga2,small,A-n32-k5,fast,1001,1017.7789047078775,18.625444958651414
nsga2,small,A-n32-k5,fast,1001,991.4865941449145,21.229984812972674
nsga2,small,A-n32-k5,fast,1001,964.7131363325373,26.63574609184303
nsga2,small,A-n32-k5,fast,1001,939.1180703224576,31.028843187482746
nsga2,small,A-n32-k5,fast,1001,946.0291710973281,30.020371290971095
nsga2,small,A-n32-k5,fast,1001,1053.7101010374704,14.824564809017636
nsga2,small,A-n32-k5,fast,1001,831.8926459966312,73.60988436489033
nsga2,small,A-n32-k5,fast,1001,1103.3993857169444,6.721284374797441
nsga2,small,A-n32-k5,fast,1001,971.8403996774974,26.09036595322601
nsga2,small,A-n32-k5,fast,1001,828.1164346975256,74.22882918357662
nsga2,small,A-n32-k5,fast,1001,1109.1882870631662,5.745882092888477
nsga2,small,A-n32-k5,fast,1001,1084.514651044885,11.661627605830255
nsga2,small,A-n32-k5,fast,1001,948.0877649047292,28.609595420406855
nsga2,small,A-n32-k5,fast,1001,933.72041627133,32.1556408185848
nsga2,small,A-n32-k5,fast,1001,1107.2756022121405,6.498292302846118
nsga2,small,A-n32-k5,fast,1001,823.2261725790177,75.10674638377822
nsga2,small,A-n32-k5,fast,1001,1088.3238003534907,10.34445846096568
nsga2,small,A-n32-k5,fast,1001,1093.6111027014797,8.736820677089373
nsga2,small,A-n32-k5,fast,1001,835.2140185911535,73.08696449547718
nsga2,small,A-n32-k5,fast,1001,957.7466233834168,27.613769039298408
nsga2,small,A-n32-k5,fast,1001,1091.148579079248,9.516004786960766
nsga2,small,A-n32-k5,fast,1001,825.2271351018303,74.71956301968746
nsga2,small,A-n32-k5,fast,1001,942.7639651892389,30.324534211712653
nsga2,small,A-n32-k5,fast,1001,837.2711420521223,72.7733684934023
nsga2,small,A-n32-k5,fast,1001,1077.5957649837378,11.989219518856638
nsga2,small,A-n32-k5,fast,1001,952.7536825447978,28.462268954026023
nsga2,small,A-n32-k5,fast,1001,876.9788603008105,47.7907103384724
nsga2,small,A-n32-k5,fast,1001,941.7973715529238,30.9453539837146
nsga2,small,A-n32-k5,fast,1001,1085.3057532525,11.272843751967198
nsga2,small,A-n32-k5,fast,1001,1109.6739777469134,4.433976749193627
nsga2,small,A-n32-k5,fast,1001,1109.5856084960765,4.447405354892375
nsga2,small,A-n32-k5,fast,1001,1092.931730848192,9.334846212262883
nsga2,small,A-n32-k5,fast,1001,961.7176507034544,26.979594138076717
nsga2,small,A-n32-k5,fast,1001,1086.092303773413,10.49789292065685
nsga2,small,A-n32-k5,fast,1001,952.3957876621955,28.577608289217995
nsga2,small,A-n32-k5,fast,1002,1422.0726322498572,2.2437040698289885
nsga2,small,A-n32-k5,fast,1002,947.7200362332072,66.49751845098915
nsga2,small,A-n32-k5,fast,1002,1182.899479202093,6.0640404717597916
nsga2,small,A-n32-k5,fast,1002,1357.707647361045,5.889158895937504
nsga2,small,A-n32-k5,fast,1002,985.3382790544323,35.2659301373725
nsga2,small,A-n32-k5,fast,1002,970.4913930543445,51.402777085618354
nsga2,small,A-n32-k5,fast,1002,1034.3631707009813,28.987456978197354
nsga2,small,A-n32-k5,fast,1002,1077.165771304499,20.04020666463098
nsga2,small,A-n32-k5,fast,1002,1028.2569588989143,29.771286698988344
nsga2,small,A-n32-k5,fast,1002,962.4160493953171,57.45906348457834
nsga2,small,A-n32-k5,fast,1002,953.1794607925691,65.86207849046403
nsga2,small,A-n32-k5,fast,1002,994.6858551072196,33.27799820171248
nsga2,small,A-n32-k5,fast,1002,1144.239363345,12.439560816100306
nsga2,small,A-n32-k5,fast,1002,1117.6001474140141,16.191797587381398
nsga2,small,A-n32-k5,fast,1002,1400.6708823564657,5.535105072881639
nsga2,small,A-n32-k5,fast,1002,1362.7854293532437,5.646248385866506
nsga2,small,A-n32-k5,fast,1002,1096.53579434642,19.681831300467554
nsga2,small,A-n32-k5,fast,1002,1164.9108962948612,11.707138556005741
nsga2,small,A-n32-k5,fast,1002,1105.5172338178957,17.03531507332383
nsga2,small,A-n32-k5,fast,1002,1167.1363512231874,8.573502074390317
nsga2,small,A-n32-k5,fast,1002,1101.9858813701385,19.148285921231853
nsga2,small,A-n32-k5,fast,1002,1409.0606998441444,4.185596348267097
nsga2,small,A-n32-k5,fast,1002,1418.2449941562634,2.5154112938050366
nsga2,small,A-n32-k5,fast,1002,1158.8191720472887,11.909006714794664
nsga2,small,A-n32-k5,fast,1002,1169.0898791383147,7.176925348297293
nsga2,small,A-n32-k5,fast,1002,1173.4755256730882,6.962175194132266
nsga2,small,A-n32-k5,fast,1002,1401.1617510382825,5.349455463310843
nsga2,small,A-n32-k5,fast,1002,1359.594479428616,5.716437385722464
nsga2,small,A-n32-k5,fast,1003,1242.7717770515292,1.802855572419874
nsga2,small,A-n32-k5,fast,1003,853.4498788240073,90.1367846003541
nsga2,small,A-n32-k5,fast,1003,1232.189392243575,5.10900774439746
nsga2,small,A-n32-k5,fast,1003,857.0217589488675,89.49056747240816
nsga2,small,A-n32-k5,fast,1003,870.933704177037,60.78662067679449
nsga2,small,A-n32-k5,fast,1003,1098.2836326197921,6.900260851264519
nsga2,small,A-n32-k5,fast,1003,883.5441162713156,54.15822641187269
nsga2,small,A-n32-k5,fast,1003,917.636124974716,39.79198875637496
nsga2,small,A-n32-k5,fast,1003,900.0676070373424,42.95607766542508
nsga2,small,A-n32-k5,fast,1003,932.1522843236585,36.694770215564176
nsga2,small,A-n32-k5,fast,1003,1083.2755634645844,8.06680900669566
nsga2,small,A-n32-k5,fast,1003,898.2655674611585,49.77316984782307
nsga2,small,A-n32-k5,fast,1003,933.0200597922415,30.222244397744664
nsga2,small,A-n32-k5,fast,1003,1035.9445468954796,15.300751708512912
nsga2,small,A-n32-k5,fast,1003,1011.2671656369012,16.515336327778634
nsga2,small,A-n32-k5,fast,1003,956.3525505320164,27.46376216465216
nsga2,small,A-n32-k5,fast,1003,1058.6831367255836,9.84388957946942
nsga2,small,A-n32-k5,fast,1003,898.0510082673393,49.952875644166284
nsga2,small,A-n32-k5,fast,1003,990.6019436832587,21.651354192334434
nsga2,small,A-n32-k5,fast,1003,938.2831778029054,30.006871207926764
nsga2,small,A-n32-k5,fast,1003,998.7029224505136,17.899997767244667
nsga2,small,A-n32-k5,fast,1003,977.9357015861005,22.831206903406567
nsga2,small,A-n32-k5,fast,1003,1048.0932178186758,11.724100059462483
nsga2,small,A-n32-k5,fast,1003,1077.251234515995,9.507115546291235
nsga2,small,A-n32-k5,fast,1003,1040.7092860547336,14.36874269385349
nsga2,small,A-n32-k5,fast,1003,969.1137393278095,24.01994367414702
nsga2,small,A-n32-k5,fast,1003,988.552824684733,22.128016618226116
nsga2,small,A-n32-k5,fast,1003,1069.3841428332257,9.80523490440311
nsga2,small,A-n32-k5,fast,1003,959.4715548254205,25.334803759302204
nsga2,small,A-n32-k5,fast,1003,963.9505726745057,24.922572724530227
nsga2,small,A-n32-k5,fast,1003,1045.1635915665647,13.671203463240847
nsga2,small,A-n32-k5,fast,1003,1047.905473213138,12.861030479205425
nsga2,small,A-n32-k5,fast,1003,1008.5306243399377,16.765996350884585
nsga2,small,A-n32-k5,fast,1003,956.4566141753642,26.4643382636974
nsga2,small,A-n32-k5,fast,1003,1004.2067404483339,17.35835452383323
nsga2,small,A-n32-k5,fast,1003,1000.3211347317821,17.524074741272678
nsga2,small,A-n32-k5,fast,1003,933.10115794273,30.180110256458367
nsga2,small,A-n32-k5,fast,1003,958.3885520483243,26.042466684621935
nsga2,small,A-n32-k5,fast,1003,937.6952477464663,30.109338396901393
nsga2,small,A-n32-k5,fast,1003,1037.1309392525295,15.048617643086525
nsga2,small,A-n32-k5,fast,1003,1005.8249527296024,16.949431836353497
nsga2,small,A-n32-k5,fast,1003,898.2343824074079,49.94628440696819
nsga2,small,A-n32-k5,fast,1004,1196.6922400613607,3.0158233785046873
nsga2,small,A-n32-k5,fast,1004,862.5953949814392,55.77902852273072
nsga2,small,A-n32-k5,fast,1004,1094.4362094322473,4.583339369616301
nsga2,small,A-n32-k5,fast,1004,900.6427593303464,42.35384059433826
nsga2,small,A-n32-k5,fast,1004,1053.060509175497,11.802003417713847
nsga2,small,A-n32-k5,fast,1004,1066.0943978122305,6.7762013599820525
nsga2,small,A-n32-k5,fast,1004,1021.5206952556888,13.728129893970205
nsga2,small,A-n32-k5,fast,1004,951.4027027638035,28.133788041230847
nsga2,small,A-n32-k5,fast,1004,924.4783109534226,35.02991632003593
nsga2,small,A-n32-k5,fast,1004,1006.2452049551198,17.247003406363252
nsga2,small,A-n32-k5,fast,1004,989.1654080860561,21.587494712051257
nsga2,small,A-n32-k5,fast,1004,972.0150426213095,25.19025210240829
nsga2,small,A-n32-k5,fast,1004,908.4072075787766,39.670355746000766
nsga2,small,A-n32-k5,fast,1004,1012.8140141119471,16.239396288781368
nsga2,small,A-n32-k5,fast,1004,934.9924232781091,32.77617825161644
nsga2,small,A-n32-k5,fast,1004,915.8543249987479,38.214514439690845
nsga2,small,A-n32-k5,fast,1004,915.6614563005573,38.29821744077383
nsga2,small,A-n32-k5,fast,1004,903.8323440702461,40.47637016150724
nsga2,small,A-n32-k5,fast,1004,973.3519627646202,24.028648206513196
nsga2,small,A-n32-k5,fast,1004,947.8747537873032,29.822042610348735
nsga2,small,A-n32-k5,fast,1004,983.7940310437777,21.643190707750964
nsga2,small,A-n32-k5,fast,1004,948.3769718251568,28.662623675885296
nsga2,small,A-n32-k5,fast,1004,936.9961029290635,31.567016093006437
nsga2,small,A-n32-k5,fast,1004,942.4222555640473,30.369648929105555
nsga2,small,A-n32-k5,fast,1004,979.3466727496226,23.175439852474373
nsga2,small,A-n32-k5,fast,1004,929.5670407495516,33.6102245147262
nsga2,small,A-n32-k5,fast,1004,983.143252673232,22.488726167974338
nsga2,small,A-n32-k5,fast,1004,927.3191030309911,34.22970732958292
nsga2,small,A-n32-k5,fast,1004,939.376896585947,31.06727366870315
nsga2,small,A-n32-k5,fast,1004,982.386709804218,22.634742376895687
nsga2,small,A-n32-k5,fast,1005,1275.6058426985874,3.513558383100638
nsga2,small,A-n32-k5,fast,1005,843.1396085825702,59.079743220334706
nsga2,small,A-n32-k5,fast,1005,1175.2167127343082,5.921165002908038
nsga2,small,A-n32-k5,fast,1005,1083.409446424583,6.745858603714026
nsga2,small,A-n32-k5,fast,1005,1207.8783924503819,3.63868049022458
nsga2,small,A-n32-k5,fast,1005,943.7752628293689,34.464424821744515
nsga2,small,A-n32-k5,fast,1005,972.2214028711676,26.762609128718744
nsga2,small,A-n32-k5,fast,1005,1036.5817247937343,16.730112872290256
nsga2,small,A-n32-k5,fast,1005,1059.726989332949,15.674314802898088
nsga2,small,A-n32-k5,fast,1005,1206.5392284554835,5.305913252181349
nsga2,small,A-n32-k5,fast,1005,996.0177867900065,20.39087949524154
nsga2,small,A-n32-k5,fast,1005,941.7680468203214,38.36641978730333
nsga2,small,A-n32-k5,fast,1005,987.6243886759029,22.31422388907684
nsga2,small,A-n32-k5,fast,1005,973.0361671895804,26.582733997969157
nsga2,small,A-n32-k5,fast,1005,1067.4599393645813,12.430698808383129
nsga2,small,A-n32-k5,fast,1005,920.9261569403955,41.7913686257737
nsga2,small,A-n32-k5,fast,1005,1075.4994602036497,9.45499619212443
nsga2,small,A-n32-k5,fast,1005,914.2454618239623,43.31786533679798
nsga2,small,A-n32-k5,fast,1005,863.6230672764428,53.54787071440121
nsga2,small,A-n32-k5,fast,1005,883.4525604301834,50.27588614352204
nsga2,small,A-n32-k5,fast,1005,898.6835333058959,46.6239281942171
nsga2,small,A-n32-k5,fast,1005,926.0516826225744,40.816199189614395
nsga2,small,A-n32-k5,fast,1005,851.8728542717258,56.72718722642559
nsga2,small,A-n32-k5,fast,1005,913.7028765909066,44.77246067179579
nsga2,small,A-n32-k5,fast,1005,855.328669946547,55.82925636435101
nsga2,small,A-n32-k5,fast,1005,875.8121286404198,51.152633415944045
nsga2,small,A-n32-k5,fast,1005,992.8883133364774,20.46985041727229
nsga2,small,A-n32-k5,fast,1005,903.3707193826502,46.04490850695974
nsga2,small,A-n32-k5,fast,1005,889.4045619170863,48.10259486761692
nsga2,small,A-n32-k5,fast,1005,930.2076101433258,40.087158736102595
nsga2,small,A-n32-k5,fast,1005,931.2085128767233,39.838974922893804
nsga2,small,A-n32-k5,fast,1005,887.1243437700895,49.31210221481339
nsga2,small,A-n32-k5,fast,1005,875.856481601152,51.14456162872004
nsga2,small,A-n32-k5,fast,1005,899.4430318928091,46.2172372585005
nsga2,small,A-n32-k5,fast,1005,887.4333724275898,48.54580680321566
nsga2,small,A-n32-k5,fast,1005,888.0422025948819,48.412559961170764
nsga2,small,A-n32-k5,fast,1006,1382.9913961298828,2.0617774093813255
nsga2,small,A-n32-k5,fast,1006,844.5605474296432,85.81204354383537
nsga2,small,A-n32-k5,fast,1006,1361.7717612577537,6.169645374007692
nsga2,small,A-n32-k5,fast,1006,1214.169600624193,6.189650733059302
nsga2,small,A-n32-k5,fast,1006,875.7096454438579,76.66327545744772
nsga2,small,A-n32-k5,fast,1006,877.7570171085771,61.56488166931941
nsga2,small,A-n32-k5,fast,1006,1165.424728703136,8.794061080755972
nsga2,small,A-n32-k5,fast,1006,1020.7511313358657,23.697359914458723
nsga2,small,A-n32-k5,fast,1006,1118.9166026338382,9.396154707578788
nsga2,small,A-n32-k5,fast,1006,963.5006633127692,29.496453490937185
nsga2,small,A-n32-k5,fast,1006,963.0256759465208,36.25138914558347
nsga2,small,A-n32-k5,fast,1006,1028.3792560233035,18.861302577383817
nsga2,small,A-n32-k5,fast,1006,885.2580026605244,56.13010277806901
nsga2,small,A-n32-k5,fast,1006,860.7341532477384,81.61814641224564
nsga2,small,A-n32-k5,fast,1006,896.7919838321435,51.75429170126988
nsga2,small,A-n32-k5,fast,1006,1195.1682481968128,7.377370212367732
nsga2,small,A-n32-k5,fast,1006,849.1681973121163,83.04190168328977
nsga2,small,A-n32-k5,fast,1006,862.0763331098221,77.63803033069293
nsga2,small,A-n32-k5,fast,1006,1047.0699480921608,17.10173255317002
nsga2,small,A-n32-k5,fast,1006,1071.687991909593,13.104995608782385
nsga2,small,A-n32-k5,fast,1006,1090.7321005590716,12.770736747588046
nsga2,small,A-n32-k5,fast,1006,1067.4341696026763,13.578554043076338
nsga2,small,A-n32-k5,fast,1006,1198.9958862904068,6.762949896359641
nsga2,small,A-n32-k5,fast,1006,907.992799591156,48.0993707596012
nsga2,small,A-n32-k5,fast,1006,1108.8700194158687,10.315774601506837
nsga2,small,A-n32-k5,fast,1006,999.138499228675,25.01049033689515
nsga2,small,A-n32-k5,fast,1006,985.3888821765197,25.44372756994853
nsga2,small,A-n32-k5,fast,1006,904.0107443878996,50.636953397381944
nsga2,small,A-n32-k5,fast,1006,921.4354987553002,44.676974491580204
nsga2,small,A-n32-k5,fast,1006,858.4235656419394,82.8171140319379
nsga2,small,A-n32-k5,fast,1006,949.4224366348114,39.11298985154305
nsga2,small,A-n32-k5,fast,1006,906.9898148913499,49.78367454578284
nsga2,small,A-n32-k5,fast,1006,952.8998211447324,37.63385343306481
nsga2,small,A-n32-k5,fast,1006,1095.8801359143622,12.634192825875923
nsga2,small,A-n32-k5,fast,1006,1366.37642703574,4.8606062806004475
nsga2,small,A-n32-k5,fast,1006,920.7563920160453,46.328953418281834
nsga2,small,A-n32-k5,fast,1006,1377.581013001523,2.9317590602738357
nsga2,small,A-n32-k5,fast,1006,892.3442533217318,54.205671635903514
nsga2,small,A-n32-k5,fast,1006,971.8064685934851,26.98839927504574
nsga2,small,A-n32-k5,fast,1006,913.9194109094632,46.76021905187146
nsga2,small,A-n32-k5,fast,1006,935.512155865999,42.58125498612143
nsga2,small,A-n32-k5,fast,1006,870.4623374795253,76.885458653124
nsga2,small,A-n32-k5,fast,1006,968.6462450938827,27.489696851454905
nsga2,small,A-n32-k5,fast,1006,957.1033799935841,37.18794804662346
nsga2,small,A-n32-k5,fast,1006,938.5736132603347,40.867829510047386
nsga2,small,A-n32-k5,fast,1006,933.578995866977,42.59721640999927
nsga2,small,A-n32-k5,fast,1006,943.1767003852624,40.006760926963416
nsga2,small,A-n32-k5,fast,1006,1039.5981239451748,17.40890518715867
nsga2,small,A-n32-k5,fast,1006,864.3425603934173,77.396721081466
nsga2,small,A-n32-k5,fast,1006,946.093112649661,39.78675292545717
nsga2,small,A-n32-k5,fast,1006,961.5162405947759,36.511674413687494
nsga2,small,A-n32-k5,fast,1006,890.8337143830003,55.42519239742186
nsga2,small,A-n32-k5,fast,1006,1033.1965017802368,18.336680720637432
nsga2,small,A-n32-k5,fast,1006,886.6488663880319,56.00142481307673
nsga2,small,A-n32-k5,fast,1006,914.5977689013637,46.5721452584288
nsga2,small,A-n32-k5,fast,1006,891.0155151367418,54.87735205066174
nsga2,small,A-n32-k5,fast,1007,1156.5295112240776,2.097804025443057
nsga2,small,A-n32-k5,fast,1007,849.8898387222597,52.6840413436662
nsga2,small,A-n32-k5,fast,1007,1144.7685593417577,4.089744199563285
nsga2,small,A-n32-k5,fast,1007,1105.69090366365,6.818463459786641
nsga2,small,A-n32-k5,fast,1007,1052.1766171345248,14.43489411430931
nsga2,small,A-n32-k5,fast,1007,1086.4182403821867,7.03615411916637
nsga2,small,A-n32-k5,fast,1007,1020.2819583060807,18.363650584917096
nsga2,small,A-n32-k5,fast,1007,1053.0741935737396,12.398610547373114
nsga2,small,A-n32-k5,fast,1007,1029.9754812069991,15.157928406904094
nsga2,small,A-n32-k5,fast,1007,954.9319253912288,26.116397904917314
nsga2,small,A-n32-k5,fast,1007,896.3266481207941,36.95502414920862
nsga2,small,A-n32-k5,fast,1007,1068.9523254445721,9.430107001775559
nsga2,small,A-n32-k5,fast,1007,858.6803157125131,49.811858305684304
nsga2,small,A-n32-k5,fast,1007,1025.5827953911962,15.770256973852296
nsga2,small,A-n32-k5,fast,1007,875.3956247952666,44.72010933406915
nsga2,small,A-n32-k5,fast,1007,989.6467793892284,21.354183536151922
nsga2,small,A-n32-k5,fast,1007,923.956953551498,32.82657473588222
nsga2,small,A-n32-k5,fast,1007,881.974872716469,42.29486366731077
nsga2,small,A-n32-k5,fast,1007,916.3990579813666,33.197169705901985
nsga2,small,A-n32-k5,fast,1007,1067.1149866726992,9.891480340522047
nsga2,small,A-n32-k5,fast,1007,899.2888320862589,35.061828799791975
nsga2,small,A-n32-k5,fast,1007,976.4535591381708,22.715176296012626
nsga2,small,A-n32-k5,fast,1007,883.7395684172872,40.44145127658345
