instance,instance_internal,category,algorithm,preset,seed,wall_clock_s,evaluations,gd,igd,spread,hv
A-n36-k5,small_02,small,NSGA2,thorough,1003,77.58888220787048,75742,8.189975445556803,4.789125850229097,0.963997446975722,0.0
A-n36-k5,small_02,small,NSGA2,thorough,1002,77.62509417533875,75533,2.980658822269567,12.738689968738381,0.742840689810143,3199.22622214223
A-n36-k5,small_02,small,NSGA2,thorough,1001,78.33064913749695,75395,9.709851799609108,4.801637510771336,1.116321549891962,0.0
A-n36-k5,small_02,small,NSGA2,thorough,1004,78.44613718986511,75456,15.964817551347629,33.41615568074314,1.2239221532335285,0.0
A-n36-k5,small_02,small,NSGA2,thorough,1000,78.77578496932983,76456,3.4591373747149787,14.196579149961867,1.0018008775609615,0.0
A-n36-k5,small_02,small,NSGA2,thorough,1008,77.66091895103455,74711,2.131084871466489,9.83940692476225,0.9772259195587033,5299.40044075923
A-n36-k5,small_02,small,NSGA2,thorough,1010,78.09646391868591,75614,8.55297146469813,41.2516136337487,1.2207305955413839,0.0
A-n36-k5,small_02,small,NSGA2,thorough,1011,78.02857208251953,75120,5.3941199413888015,11.34868407007366,0.8722536438959989,4776.17495474191
A-n36-k5,small_02,small,NSGA2,thorough,1012,78.01532196998596,76193,4.884983040161997,31.143931071308558,0.870708908775911,5073.886660371506
A-n36-k5,small_02,small,NSGA2,thorough,1013,77.40802478790283,74863,14.630654828432203,12.007485739127992,1.1196785593215146,0.0
A-n36-k5,small_02,small,NSGA2,thorough,1009,78.63800716400146,76043,4.08093374916363,15.640442424065753,0.9450692219388291,2525.377927902641
A-n36-k5,small_02,small,NSGA2,thorough,1014,78.20696806907654,76046,12.089215997994685,9.428665577185622,1.0522433620347986,0.0
A-n36-k5,small_02,small,NSGA2,thorough,1015,78.0129292011261,75666,7.698254150269256,23.759441948198734,1.017548066161405,0.0
A-n36-k5,small_02,small,NSGA2,thorough,1019,56.889772176742554,75273,16.693817402366957,16.18658764396589,1.151097971119214,0.0
A-n36-k5,small_02,small,NSGA2,thorough,1016,57.85316205024719,75250,6.047800752748128,5.912017604373564,0.9083473663509842,149.7335159147815
A-n36-k5,small_02,small,NSGA2,thorough,1018,57.118494272232056,75959,7.824673855884581,5.764078913321909,0.9629681753053424,0.0
A-n36-k5,small_02,small,NSGA2,thorough,1017,57.447367906570435,76285,2.5429561759328947,11.934704658773821,0.8968689370411544,5200.763359433449
A-n36-k5,small_02,small,VEGA,thorough,1007,79.84755897521973,77589,89.79008719028045,177.12537962357374,0.7858771085882779,0.0
A-n36-k5,small_02,small,VEGA,thorough,1003,79.95477414131165,77787,112.21271022337294,106.75903606544118,0.8788899397492751,0.0
A-n36-k5,small_02,small,VEGA,thorough,1000,79.9968478679657,77914,79.89843807278825,215.73875309557093,0.8077621115557351,0.0
A-n36-k5,small_02,small,VEGA,thorough,1002,80.01425814628601,77963,157.64562906655053,154.5319793412628,0.851682651482376,0.0
A-n36-k5,small_02,small,VEGA,thorough,1004,80.04188966751099,77798,115.57919014149968,257.9528912355607,0.873206576759566,0.0
A-n36-k5,small_02,small,VEGA,thorough,1005,80.0704448223114,77810,106.88380532329306,238.14451779752383,0.9301361098908119,0.0
A-n36-k5,small_02,small,VEGA,thorough,1006,80.26296496391296,77924,95.1659759393573,187.09216158760435,0.8546847730730223,0.0
A-n36-k5,small_02,small,VEGA,thorough,1001,80.8150269985199,77703,182.38463417700137,174.77018885042142,0.8151736521387112,0.0
A-n36-k5,small_02,small,VEGA,thorough,1010,79.77081203460693,77638,118.05490901516369,168.34749330260496,0.9293575199021181,0.0
A-n36-k5,small_02,small,VEGA,thorough,1008,79.8511209487915,77815,258.7386399098714,271.90945119552043,1.0722666731742094,0.0
A-n36-k5,small_02,small,VEGA,thorough,1013,79.71354532241821,77902,151.26238398303278,180.0610816624428,0.7905049357994319,0.0
A-n36-k5,small_02,small,VEGA,thorough,1009,79.97015285491943,77584,153.40790384339692,247.77658310582964,0.841069536072466,0.0
A-n36-k5,small_02,small,VEGA,thorough,1011,79.99137306213379,77855,120.11609391329601,242.82676172191898,0.8483956251361029,0.0
A-n36-k5,small_02,small,VEGA,thorough,1012,80.03254008293152,77746,162.62296445001078,182.94043042128487,0.8250280305950555,0.0
A-n36-k5,small_02,small,VEGA,thorough,1014,79.84177303314209,77784,103.46020571305085,219.12303510289246,0.8687725156643518,0.0
A-n36-k5,small_02,small,VEGA,thorough,1015,79.58446002006531,77648,133.11818271174383,188.91645831629094,0.7466631406117676,0.0
A-n36-k5,small_02,small,VEGA,thorough,1017,57.969033002853394,77793,239.98101684286965,141.44145220107148,0.9039942601862547,0.0
A-n36-k5,small_02,small,VEGA,thorough,1016,58.0267493724823,77840,125.63414118801391,234.8488861942598,0.8477966257139151,0.0
A-n36-k5,small_02,small,VEGA,thorough,1019,57.85488295555115,77621,116.05404541950963,160.9143619846995,0.7965858866029267,0.0
A-n36-k5,small_02,small,VEGA,thorough,1018,58.01333212852478,77780,91.46925707040172,205.60383065500557,0.845770530113267,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1002,23.810867071151733,10877,411.8760973743535,430.22512558029746,1.0509220079225734,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1005,24.027019023895264,11044,22.604176551788143,169.5848216039452,0.9854658021420079,3719.5659310172964
B-n68-k9,medium_02,medium,NSGA2,fast,1003,24.12799382209778,11136,128.31044136790754,119.73461860634966,1.0205155834635387,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1006,24.101855039596558,11080,117.24327440014672,112.03476919653244,0.9864450013464809,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1001,24.16194486618042,11069,238.4749928205242,299.76614213455935,1.0202810141289904,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1007,24.13979721069336,10976,233.89738364654434,294.5668712927303,1.0961761581761884,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1004,24.180784940719604,11114,170.9067993007142,255.58810367593824,0.9675397633165641,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1000,24.307044982910156,11150,160.83420157895293,157.06313403009915,1.202070795568947,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1008,23.665138006210327,11093,260.49058266785516,289.7379890331881,0.9699878785693418,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1010,23.54093313217163,10899,150.44967557368346,126.85576323978768,1.0592499690371833,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1013,23.51472496986389,10880,115.85486795265079,222.56843246686896,0.9263607793691496,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1014,23.531639099121094,10901,107.38273227437678,243.443823442785,0.9341655580212255,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1009,23.85306406021118,11029,500.7210024498687,394.77107307165903,1.0358983514449864,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1012,23.774940252304077,11079,225.2725878442863,276.1408407307039,1.0453161478058497,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1015,23.685144186019897,11029,42.643763830031176,78.99308736463384,0.7982279864444444,1299.3100838328173
B-n68-k9,medium_02,medium,NSGA2,fast,1011,23.856847047805786,11068,177.3689368756622,264.8681034361197,0.9547454817876294,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1017,17.036216259002686,10934,94.19440029275655,185.8427705857576,1.0298926134177007,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1016,17.268354892730713,10871,402.12876055782596,251.98195501138974,1.0632276331257058,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1018,17.059311151504517,10862,290.7027782917992,256.2145495286461,0.9743535233997168,0.0
B-n68-k9,medium_02,medium,NSGA2,fast,1019,17.551816940307617,11223,324.7468466594961,307.283822817239,0.8987965078474673,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1000,23.79067897796631,11034,752.4252985921534,746.8593141287914,0.9078231209739431,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1005,24.221550226211548,11124,606.638591138207,701.5178794335426,0.9528026501364157,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1004,24.24821901321411,11210,524.7949642041677,712.3903086845806,0.9502011657861028,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1007,24.212531805038452,11153,602.85132806353,755.9872542122982,0.9180953885817662,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1006,24.24519968032837,11154,496.4152965898182,563.8427746070695,0.9295149564033077,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1003,24.370087385177612,11185,646.4413445903025,806.9198240892375,0.928869771948834,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1001,24.438710927963257,11163,666.719982629136,743.7338555069459,0.9438003523264101,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1002,24.443387985229492,11233,785.442739884176,657.4037826857759,0.7365430449751831,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1008,24.304331064224243,11200,412.3312928950756,601.9852589347864,0.9438708288936657,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1013,24.025644063949585,11162,356.7627149336439,521.3758297787834,0.9014272111022592,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1009,24.14345407485962,11148,334.0843052081177,558.6366316038752,0.0,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1011,24.163846969604492,11176,466.58443741768855,691.2290126780367,0.0,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1012,24.201996088027954,11173,492.3151185700158,665.2657750166713,0.9675926795495415,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1010,24.27284002304077,11166,403.406053182929,554.6752037616023,0.9889212545116485,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1014,24.219522953033447,11165,530.562982913127,690.6116814430994,0.9330906496491657,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1015,24.27333903312683,11220,655.3478524372557,597.6197052993517,0.7519456720193295,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1016,17.60230326652527,11108,598.0648584146425,715.4661355248559,0.8959555104499585,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1018,17.54634118080139,11170,733.832858164893,836.8121265599563,0.9972426517535324,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1017,17.558623790740967,11098,578.6740725730097,705.480687970679,0.8886680571055052,0.0
B-n68-k9,medium_02,medium,VEGA,fast,1019,17.762749910354614,11172,760.3432160612251,874.3067566363054,0.9453089756076909,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1003,70.89430713653564,29960,138.0752173322597,126.04627680777045,1.129056525683472,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1006,71.18679404258728,30313,240.60426516467484,195.11689798896685,1.1426468212508365,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1004,71.29888105392456,30289,71.84446935568722,62.14018346569093,1.1226775591022897,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1002,71.59817719459534,30810,146.66992154210996,136.46121612137765,1.0056928410729595,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1007,71.56575298309326,30148,172.6818599043664,201.74026045278927,1.0073970321743337,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1005,72.0645911693573,30839,22.999938217315822,32.78167396334245,0.90366173546133,2908.5294571407903
B-n68-k9,medium_02,medium,NSGA2,balanced,1001,72.30545616149902,31031,208.57196451939345,190.84112767487758,1.1259887762941734,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1000,72.39403295516968,30935,106.86716956794993,112.82933240879296,1.0794710366362659,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1008,71.261394739151,30434,147.77074502009964,164.43107072999302,1.0398932491207462,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1010,70.8691918849945,30101,322.61947391334303,367.8924889041853,1.0237710118334498,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1009,71.25196075439453,30351,296.0176326237622,60.391964688335406,1.1350550106252657,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1012,71.24033617973328,30621,123.89112583339781,122.17078401266718,0.9969639886708963,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1013,70.90836000442505,30399,265.48478539614183,209.1153625991643,0.982467257291346,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1011,71.44991517066956,30384,217.05744658003215,266.12492512175174,1.0741917250997843,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1014,71.27057909965515,30399,64.7447033238784,68.66927614636826,1.1249450288186105,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1015,72.05519390106201,30585,29.567443696564464,75.71391342143524,0.8381358154399013,1527.7137773143295
B-n68-k9,medium_02,medium,NSGA2,balanced,1017,51.45617985725403,30004,406.721618484195,370.83764129039105,1.041979894273992,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1019,51.56041884422302,30252,101.13255543556028,106.71996648890888,1.0609150871865374,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1018,51.98040223121643,30708,302.0808536341406,273.4285357272314,0.996151675766782,0.0
B-n68-k9,medium_02,medium,NSGA2,balanced,1016,52.88670372962952,31156,192.69451705652244,160.5147994888785,1.0209219576913564,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1001,72.24833416938782,30807,451.305271032125,594.4804014841262,0.8892960448506637,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1005,72.37768197059631,30830,699.6956018053743,724.672778854002,0.8866301674827084,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1000,72.47640705108643,30890,483.3648252749436,707.8664977747113,0.0,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1003,72.65863704681396,30914,518.6479592529566,651.3985100436046,0.9795372635114019,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1007,72.71800875663757,30911,636.2313098458866,707.7550455135914,0.9111494083254822,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1002,72.7660961151123,30850,533.8690903303013,666.9844333683897,0.9341329945904998,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1004,73.0309009552002,30912,657.7526505643576,799.1336910887894,0.9383161405484814,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1006,73.15413403511047,30872,664.4275637389827,806.1321832998648,0.9931312771481311,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1008,73.43981313705444,30912,806.4503821545023,675.0414663736589,0.9346860441724025,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1009,73.60825514793396,30906,433.513973917997,648.4699619121745,0.9830450571802116,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1012,73.42578363418579,30810,694.9188170543586,684.0133459273513,0.9109922028157819,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1010,73.84900498390198,30843,666.9495235447823,645.7998445730573,0.7792036229141591,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1013,73.60374617576599,30881,695.5299692045542,638.5743131722753,0.8640736447009778,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1014,73.43871092796326,30835,584.457566949216,579.6534217444374,0.8186471710238375,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1011,73.92447805404663,30904,567.4520939548346,744.8570948882643,0.9561690506721066,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1015,73.76460886001587,30974,715.8714723743396,577.85796682067,0.9124477736127544,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1017,53.16450619697571,30834,670.1573616269728,734.7108383083673,0.8501968781586308,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1016,53.55685019493103,30913,763.8139184122231,841.5730507228911,1.0083474073999426,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1019,53.53245306015015,30920,561.2680831998406,729.3677716737358,0.9544652366836688,0.0
B-n68-k9,medium_02,medium,VEGA,balanced,1018,53.675328969955444,30956,381.9809733472806,606.3939626013005,0.0,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1004,170.4265820980072,68005,214.70829805015157,229.18908848182696,1.0552709043466333,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1002,171.85633397102356,68702,101.12056559907471,95.23979369464908,1.1984944640300466,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1001,172.2486710548401,68736,87.37478945793796,74.38901087610112,0.9839656633943168,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1000,172.50591897964478,69011,0.9512727631933615,9.259758568127289,1.0805655804910013,3558.0596403956524
B-n68-k9,medium_02,medium,NSGA2,thorough,1007,172.5471317768097,69161,10.822329152546754,9.845392874487523,0.9227201082779798,2881.421235941252
B-n68-k9,medium_02,medium,NSGA2,thorough,1006,172.6479368209839,68285,125.79537825199407,175.7374819662744,1.1290353913451794,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1005,172.89083695411682,68640,23.090240357534604,51.97991975726643,0.9546678617902561,2376.3206826832406
B-n68-k9,medium_02,medium,NSGA2,thorough,1003,175.07882404327393,69171,57.13315772106049,114.38423330730508,1.0322799517339072,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1008,170.63640093803406,68080,17.205266158931916,11.43800017686501,0.957938265128363,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1010,171.30778217315674,67994,259.2339147214483,121.96144745725074,1.094128568941813,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1009,172.50381207466125,68548,109.00139724541903,163.6675577703069,0.9577333809410993,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1013,171.6983699798584,68776,37.244307188454236,28.65793145608583,1.153702999429274,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1012,172.5101399421692,68799,186.8499039692366,228.64680331232574,1.0111455223092727,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1014,172.63973307609558,67834,273.50887701951103,194.89375799431912,1.1095797801521348,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1011,173.3818817138672,69436,229.32387979135163,96.59473356058798,1.1660719252357596,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1015,171.99748706817627,68588,180.0013847168389,174.31218784969553,1.044225628794886,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1016,126.16919302940369,68042,19.166760999986042,48.96710222780665,0.9811054751446425,4320.007713043149
B-n68-k9,medium_02,medium,NSGA2,thorough,1017,125.5747618675232,68509,276.0486103570581,252.86146731635156,1.06976348870751,0.0
B-n68-k9,medium_02,medium,NSGA2,thorough,1019,125.03196477890015,68536,2.1003139659579864,34.33612882976809,1.010085501340026,8841.874078273258
B-n68-k9,medium_02,medium,NSGA2,thorough,1018,126.64356088638306,69012,117.1844124674671,70.6173275024592,1.0662988527345467,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1001,176.10022497177124,68998,395.6265877435669,619.6906167012678,0.0,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1007,176.19184589385986,69195,765.8058141920385,750.9443480275067,0.801292296959735,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1004,176.3589723110199,69274,750.2508372127335,757.93120288671,0.937944575613577,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1003,176.39544200897217,69023,679.6141589296163,794.2887956339252,0.9215905808256282,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1002,176.51650214195251,69189,627.1287763998549,671.3992818850079,0.8795335863555006,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1000,176.89782118797302,69177,519.2999996336335,600.5462799688569,0.8634598704344026,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1005,177.33493089675903,69218,610.064407725771,664.8129261241306,0.9109469253528639,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1006,177.35036420822144,69243,582.3137242941536,718.6504984085459,0.9213901023481906,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1009,176.53714299201965,69120,500.0408279245161,652.4813735277619,0.9171092256059913,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1008,176.88207507133484,69134,559.3164374515378,779.6666791074626,0.9985154449277541,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1011,176.8061158657074,69164,521.1825010443065,616.5797768670068,0.9335563483694642,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1010,177.00742101669312,69277,523.1547446880413,706.9574427935527,0.9463584275166482,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1012,176.93497109413147,69316,591.9355613265841,670.2573381848443,0.9370981525780274,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1015,176.45123100280762,69135,630.0368974645731,734.0981504970516,0.880059819137349,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1014,176.61748790740967,69099,597.3583904750018,699.1812374113139,0.9731084479740815,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1013,177.24103617668152,69250,533.7582465073226,573.0586528979442,0.886619756350809,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1018,128.03875994682312,69024,506.94306172045117,689.1171463080223,0.9632691016957494,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1019,128.01007413864136,69095,414.81132493319103,639.4554720288437,0.0,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1017,128.45937585830688,69190,510.8440932679281,730.3561807837738,0.977346359217249,0.0
B-n68-k9,medium_02,medium,VEGA,thorough,1016,128.83711981773376,69248,726.7674338798046,707.0949567083409,0.9694480363846095,0.0
B-n78-k10,medium_01,medium,NSGA2,fast,1005,30.0983669757843,10544,71.42625777308504,163.846664891784,1.2275037746715018,0.0
B-n78-k10,medium_01,medium,NSGA2,fast,1001,30.238317728042603,10574,43.48372033100709,73.6403902876271,1.039782779799222,1108.476883711615
B-n78-k10,medium_01,medium,NSGA2,fast,1004,30.223110914230347,10617,50.529683348778434,177.28474074046397,0.9440403512633299,1806.4858047636658
B-n78-k10,medium_01,medium,NSGA2,fast,1007,30.28798007965088,10526,152.84344166774963,144.66432260233083,0.9844848267294696,0.0
B-n78-k10,medium_01,medium,NSGA2,fast,1002,30.48784899711609,10755,34.321419625600974,159.8529445515837,0.9640392738178595,4753.827823948105
B-n78-k10,medium_01,medium,NSGA2,fast,1000,30.909720182418823,10811,35.04062617632409,67.98816086071898,1.0112471501772013,2173.6508546874397
B-n78-k10,medium_01,medium,NSGA2,fast,1003,30.891119241714478,10735,35.66292018799335,154.13838464544313,1.0283125257829002,1933.3593762829619
B-n78-k10,medium_01,medium,NSGA2,fast,1006,31.199575901031494,10622,35.438302155710765,136.3730974581562,0.9503293273157284,1747.3414616434359
B-n78-k10,medium_01,medium,NSGA2,fast,1010,30.392214059829712,10640,42.543913587712275,114.09194644222352,0.8320674454116661,6305.1186728158045
B-n78-k10,medium_01,medium,NSGA2,fast,1008,30.904181003570557,10645,34.742685572449254,161.06123656742176,0.9395358432673575,3275.7841224715935
B-n78-k10,medium_01,medium,NSGA2,fast,1009,31.10194492340088,10784,47.45373652549787,156.79711230638392,0.9391661335117494,503.26945096833055
B-n78-k10,medium_01,medium,NSGA2,fast,1012,30.9012188911438,10779,197.31862942520382,167.0671438586613,1.0441018035874037,0.0
B-n78-k10,medium_01,medium,NSGA2,fast,1014,30.52660870552063,10589,29.593929631785635,162.65340120420888,0.8940947597060578,5349.154024510395
B-n78-k10,medium_01,medium,NSGA2,fast,1011,31.157861709594727,10838,49.005814026364206,187.35605536575093,1.0722884109039723,3259.208781883348
B-n78-k10,medium_01,medium,NSGA2,fast,1013,30.759211778640747,10767,46.28038481632813,154.39379175620633,0.8042255098959092,5183.117714346605
B-n78-k10,medium_01,medium,NSGA2,fast,1015,31.231513023376465,10790,37.74348085748008,124.66624341077119,0.9833437665713523,2408.6729319761757
B-n78-k10,medium_01,medium,NSGA2,fast,1016,22.2983660697937,10734,44.393352514100265,112.15952627083632,0.961721824244868,3039.609313459312
B-n78-k10,medium_01,medium,NSGA2,fast,1017,22.35368299484253,10818,84.06641371278644,102.03282058170628,0.9407999591258903,0.0
B-n78-k10,medium_01,medium,NSGA2,fast,1018,22.209336757659912,10800,31.58194572054184,81.91016129661715,0.9274470821526107,2675.51870486415
B-n78-k10,medium_01,medium,NSGA2,fast,1019,22.34029793739319,10887,38.39597721902767,76.7370740855752,0.9913177840966526,3219.3687908230017
B-n78-k10,medium_01,medium,VEGA,fast,1005,33.274810791015625,10693,109.8242568962427,465.7245852071934,0.9075734116934253,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1002,33.90919208526611,10772,309.6654012926023,645.8215877552676,0.9532755554835405,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1000,34.06837606430054,10769,215.91117345018566,456.26735560086667,0.8403604552624205,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1007,34.037885904312134,10733,186.69327415367798,571.027958789734,0.9540165254779059,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1003,34.187597036361694,10745,280.09961392588247,600.9709409408009,0.9073368432335116,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1004,34.20742917060852,10828,251.64680817532118,443.211196820302,0.8136356679979826,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1006,34.304540157318115,10837,40.50774438953231,447.894529779994,0.0,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1001,34.74053716659546,10780,394.9175186353123,752.4864902808508,0.9288565215216692,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1008,35.720712184906006,10755,117.1829308656049,585.8539119625214,0.989629999083657,2.9688365035363353
B-n78-k10,medium_01,medium,VEGA,fast,1010,35.469685077667236,10753,176.14407895266368,545.7500833483639,0.9383293181072381,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1011,35.451196908950806,10747,181.16940088641874,653.4658751336885,0.0,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1012,35.35559916496277,10750,177.48602780805055,333.05111055220846,0.7959424323908574,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1009,35.66691493988037,10743,132.98504943888761,479.33484272403115,0.8915179304852209,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1013,35.39143490791321,10701,118.44861971148171,553.7962329418458,0.9366985782799894,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1014,35.47710704803467,10800,151.28085497647783,462.81552129106814,0.9484501401616838,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1015,35.413336753845215,10850,103.7494316737212,355.02050109054346,0.7307358411622473,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1016,24.589934825897217,10804,215.00551173030695,452.54850894895475,0.7956286300028775,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1019,24.369338035583496,10735,230.99770318101815,602.6712448805038,0.9802014953145991,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1018,24.401504039764404,10766,160.36074451995776,547.4749112653069,0.892441555529506,0.0
B-n78-k10,medium_01,medium,VEGA,fast,1017,24.633196115493774,10828,202.88272737694737,573.8770755926474,0.9624633836341526,0.0
B-n78-k10,medium_01,medium,NSGA2,balanced,1000,94.47778797149658,29269,52.58003313428863,140.37798240409106,0.9466717758204404,4600.552107479609
B-n78-k10,medium_01,medium,NSGA2,balanced,1005,94.52656888961792,29355,51.73192373506016,83.97885285719397,1.1906730221662534,0.0
B-n78-k10,medium_01,medium,NSGA2,balanced,1004,94.97401285171509,29240,71.55466489936914,117.64451016392408,1.3141603284119039,0.0
B-n78-k10,medium_01,medium,NSGA2,balanced,1001,95.1666009426117,29469,42.620661465997514,78.09272962232401,1.11524421444197,0.0
B-n78-k10,medium_01,medium,NSGA2,balanced,1007,95.98652625083923,29631,26.599360784190683,71.53640387040683,1.0929733623038946,1400.4322380995359
B-n78-k10,medium_01,medium,NSGA2,balanced,1003,96.02039074897766,29671,19.80341548653589,107.74693788978607,1.0448711568659854,9588.080548064487
B-n78-k10,medium_01,medium,NSGA2,balanced,1002,97.12457299232483,30111,54.86159558879143,39.27107269098569,1.1272062676403123,0.0
