instance,algorithm,preset,seed,gd_fixed,igd_fixed,hv_fixed,spread_proxy
A-n36-k5,VEGA,balanced,1001,44.56757392380994,71.13713532651333,21293.301079123605,0.0
A-n36-k5,VEGA,balanced,1002,20.12176332889679,56.65264738957733,18365.837064278327,40.45485016736801
A-n36-k5,VEGA,balanced,1003,36.264966472791315,118.12748366788298,27122.959272074902,3.054698128226498
A-n36-k5,VEGA,balanced,1004,38.52646828975113,72.50733059407222,19183.0286422997,35.204112476305966
A-n36-k5,VEGA,balanced,1005,18.2596199586819,65.00597960926744,19757.477245047867,15.07905627430865
A-n36-k5,VEGA,balanced,1006,17.547825303842117,46.81087788683916,17992.694350689908,29.050267985446293
A-n36-k5,VEGA,balanced,1007,37.49012232788331,89.91405906582678,22448.995332559363,43.08324023489302
A-n36-k5,VEGA,balanced,1008,26.168604340337005,43.44225683467245,16392.122933719875,20.32052923024915
A-n36-k5,VEGA,balanced,1009,0.6618015468698225,29.038994194459594,10375.377983588915,15.692240410811225
A-n36-k5,VEGA,balanced,1010,88.771147179127,208.08093107108994,34882.811948306495,0.0
A-n36-k5,VEGA,balanced,1011,35.41744956425371,66.09178163291718,20666.312348884265,11.317107608055014
A-n36-k5,VEGA,balanced,1012,18.67054029998796,24.780176041187097,9128.30301347199,31.345010833410033
A-n36-k5,VEGA,balanced,1013,41.75062700042547,49.620776614559645,16403.082369750988,30.932325479602653
A-n36-k5,VEGA,balanced,1014,13.035174575386508,23.826647016030318,11021.252649055497,24.355642692838842
A-n36-k5,VEGA,balanced,1015,11.987973349099528,66.55319512223895,20930.926078365188,8.860478958539213
A-n36-k5,VEGA,balanced,1016,24.36739511113387,53.40389149446759,6093.150657274491,85.45542842068498
A-n36-k5,VEGA,balanced,1017,61.86844378924857,119.2387023128668,27809.919412961866,6.855952832379749
A-n36-k5,VEGA,balanced,1018,39.40327270489569,114.34191034606043,25043.361718865173,0.0
A-n36-k5,VEGA,balanced,1019,93.79014342073862,212.255237507436,36782.9791890229,0.0
B-n45-k6,NSGA2,balanced,1000,1414212878.1370091,1414212841.785076,1.1024989299811252e+18,5.541667884246781
B-n45-k6,NSGA2,balanced,1001,1414212727.2359018,1414212706.2154734,1.1024987286704225e+18,12.934440246390418
B-n45-k6,NSGA2,balanced,1002,1414212711.9402022,1414212688.8724067,1.1024987029172727e+18,12.388623868678508
B-n45-k6,NSGA2,balanced,1003,1414212887.1068537,1414212879.2765791,1.1024989856531927e+18,5.793813687701631
B-n45-k6,NSGA2,balanced,1004,1414212874.2424748,1414212872.785415,1.1024989760142968e+18,0.4241027101425098
B-n45-k6,NSGA2,balanced,1005,1414212801.648011,1414212796.5099285,1.1024988627509311e+18,2.152531980551649
B-n45-k6,NSGA2,balanced,1006,1414212730.7215972,1414212717.659281,1.1024987456636273e+18,4.299645135645942
B-n45-k6,NSGA2,balanced,1007,1414212647.21144,1414212595.778383,1.1024985673961324e+18,8.770980459930385
B-n45-k6,NSGA2,balanced,1008,1414212727.3454976,1414212674.1731498,1.1024986810899837e+18,14.026324859225898
B-n45-k6,NSGA2,balanced,1009,1414212859.051243,1414212843.0068002,1.1024989317952884e+18,4.89059436921886
B-n45-k6,NSGA2,balanced,1010,1414212607.736705,1414212580.1849787,1.1024985415245815e+18,16.91224215394659
B-n45-k6,NSGA2,balanced,1011,1414212782.7645879,1414212694.9017425,1.1024987118703757e+18,31.993877153366068
B-n45-k6,NSGA2,balanced,1012,1414212669.1342416,1414212615.0859911,1.1024985933499642e+18,6.925409026255703
B-n45-k6,NSGA2,balanced,1013,1414212677.1553094,1414212646.2217343,1.1024986395842111e+18,10.628980249813088
B-n45-k6,NSGA2,balanced,1014,1414212783.2123575,1414212709.1962721,1.1024987330966991e+18,14.042443747476273
B-n45-k6,NSGA2,balanced,1015,1414212685.6128068,1414212673.7974288,1.1024986805320626e+18,8.690697761014732
B-n45-k6,NSGA2,balanced,1016,1414212784.6347384,1414212720.5514715,1.1024987499583249e+18,13.517201437693995
B-n45-k6,NSGA2,balanced,1017,1414212752.9762769,1414212740.6052544,1.102498779736693e+18,5.937356939607625
B-n45-k6,NSGA2,balanced,1018,1414212741.410709,1414212707.6326025,1.1024987307747592e+18,4.688858349129324
B-n45-k6,NSGA2,balanced,1019,1414212650.8646445,1414212587.6572554,1.1024985526203478e+18,13.508019589228768
B-n45-k6,VEGA,balanced,1000,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1001,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1002,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1003,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1004,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1005,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1006,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1007,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1008,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1009,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1010,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1011,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1012,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1013,0.0,0.0,2500000000000000.0,0.0
B-n45-k6,VEGA,balanced,1014,0.0,0.0,2500000000000000.0,0.0
